"x","y","year","month","pm2.5"
106.654996141104,-6.0549999702885,"2017","1",11.8999996185303
106.664996140837,-6.0549999702885,"2017","1",11.8999996185303
106.67499614057,-6.0549999702885,"2017","1",11.8000001907349
106.684996140303,-6.0549999702885,"2017","1",11.8000001907349
106.694996140036,-6.0549999702885,"2017","1",11.6999998092651
106.704996139769,-6.0549999702885,"2017","1",11.6999998092651
106.714996139502,-6.0549999702885,"2017","1",11.6000003814697
106.984996132291,-6.0549999702885,"2017","1",12.3999996185303
106.994996132024,-6.0549999702885,"2017","1",12.6000003814697
106.654996141104,-6.06499997007346,"2017","1",12.3000001907349
106.664996140837,-6.06499997007346,"2017","1",12.1999998092651
106.67499614057,-6.06499997007346,"2017","1",12.1999998092651
106.684996140303,-6.06499997007346,"2017","1",12.1000003814697
106.694996140036,-6.06499997007346,"2017","1",12.1000003814697
106.704996139769,-6.06499997007346,"2017","1",12
106.714996139502,-6.06499997007346,"2017","1",12
106.994996132024,-6.06499997007346,"2017","1",12.8999996185303
106.654996141104,-6.07499996985841,"2017","1",12.6000003814697
106.664996140837,-6.07499996985841,"2017","1",12.6000003814697
106.67499614057,-6.07499996985841,"2017","1",12.6000003814697
106.684996140303,-6.07499996985841,"2017","1",12.5
106.694996140036,-6.07499996985841,"2017","1",12.3999996185303
106.704996139769,-6.07499996985841,"2017","1",12.3999996185303
106.714996139502,-6.07499996985841,"2017","1",12.3000001907349
106.724996139235,-6.07499996985841,"2017","1",12.3000001907349
106.734996138967,-6.07499996985841,"2017","1",12.3000001907349
106.994996132024,-6.07499996985841,"2017","1",13.3000001907349
106.654996141104,-6.08499996964336,"2017","1",13
106.664996140837,-6.08499996964336,"2017","1",13
106.67499614057,-6.08499996964336,"2017","1",12.8999996185303
106.684996140303,-6.08499996964336,"2017","1",12.8000001907349
106.694996140036,-6.08499996964336,"2017","1",12.8000001907349
106.704996139769,-6.08499996964336,"2017","1",12.8000001907349
106.714996139502,-6.08499996964336,"2017","1",12.6999998092651
106.724996139235,-6.08499996964336,"2017","1",12.6000003814697
106.734996138967,-6.08499996964336,"2017","1",12.6000003814697
106.974996132558,-6.08499996964336,"2017","1",13.5
106.984996132291,-6.08499996964336,"2017","1",13.6000003814697
106.994996132024,-6.08499996964336,"2017","1",13.6999998092651
106.654996141104,-6.09499996942831,"2017","1",13.3999996185303
106.664996140837,-6.09499996942831,"2017","1",13.3999996185303
106.67499614057,-6.09499996942831,"2017","1",13.3000001907349
106.684996140303,-6.09499996942831,"2017","1",13.1999998092651
106.694996140036,-6.09499996942831,"2017","1",13.1999998092651
106.704996139769,-6.09499996942831,"2017","1",13.1000003814697
106.714996139502,-6.09499996942831,"2017","1",13.1000003814697
106.724996139235,-6.09499996942831,"2017","1",13
106.734996138967,-6.09499996942831,"2017","1",13
106.7449961387,-6.09499996942831,"2017","1",12.8999996185303
106.794996137365,-6.09499996942831,"2017","1",12.6999998092651
