"x","y","pm2.5","year","month"
106.654996141104,-6.0549999702885,21.6000003814697,"2018","3"
106.664996140837,-6.0549999702885,21.2999992370605,"2018","3"
106.67499614057,-6.0549999702885,21.1000003814697,"2018","3"
106.684996140303,-6.0549999702885,20.7999992370605,"2018","3"
106.694996140036,-6.0549999702885,20.6000003814697,"2018","3"
106.704996139769,-6.0549999702885,20.2999992370605,"2018","3"
106.714996139502,-6.0549999702885,19.8999996185303,"2018","3"
106.984996132291,-6.0549999702885,23.7999992370605,"2018","3"
106.994996132024,-6.0549999702885,24.7999992370605,"2018","3"
106.654996141104,-6.06499997007346,22,"2018","3"
106.664996140837,-6.06499997007346,21.7000007629395,"2018","3"
106.67499614057,-6.06499997007346,21.2999992370605,"2018","3"
106.684996140303,-6.06499997007346,21.2000007629395,"2018","3"
106.694996140036,-6.06499997007346,20.7999992370605,"2018","3"
106.704996139769,-6.06499997007346,20.2999992370605,"2018","3"
106.714996139502,-6.06499997007346,20.2000007629395,"2018","3"
106.994996132024,-6.06499997007346,25.8999996185303,"2018","3"
106.654996141104,-6.07499996985841,22.3999996185303,"2018","3"
106.664996140837,-6.07499996985841,22.1000003814697,"2018","3"
106.67499614057,-6.07499996985841,21.6000003814697,"2018","3"
106.684996140303,-6.07499996985841,21.2000007629395,"2018","3"
106.694996140036,-6.07499996985841,20.8999996185303,"2018","3"
106.704996139769,-6.07499996985841,20.7000007629395,"2018","3"
106.714996139502,-6.07499996985841,20.2000007629395,"2018","3"
106.724996139235,-6.07499996985841,19.7999992370605,"2018","3"
106.734996138967,-6.07499996985841,19.5,"2018","3"
106.994996132024,-6.07499996985841,26.7999992370605,"2018","3"
106.654996141104,-6.08499996964336,22.7999992370605,"2018","3"
106.664996140837,-6.08499996964336,22.2999992370605,"2018","3"
106.67499614057,-6.08499996964336,21.8999996185303,"2018","3"
106.684996140303,-6.08499996964336,21.6000003814697,"2018","3"
106.694996140036,-6.08499996964336,21.1000003814697,"2018","3"
106.704996139769,-6.08499996964336,20.7000007629395,"2018","3"
106.714996139502,-6.08499996964336,20.2000007629395,"2018","3"
106.724996139235,-6.08499996964336,19.7999992370605,"2018","3"
106.734996138967,-6.08499996964336,19.2999992370605,"2018","3"
106.974996132558,-6.08499996964336,26,"2018","3"
106.984996132291,-6.08499996964336,27,"2018","3"
106.994996132024,-6.08499996964336,27.7000007629395,"2018","3"
106.654996141104,-6.09499996942831,23,"2018","3"
106.664996140837,-6.09499996942831,22.7000007629395,"2018","3"
106.67499614057,-6.09499996942831,22.2000007629395,"2018","3"
106.684996140303,-6.09499996942831,21.7999992370605,"2018","3"
106.694996140036,-6.09499996942831,21.1000003814697,"2018","3"
106.704996139769,-6.09499996942831,20.7999992370605,"2018","3"
106.714996139502,-6.09499996942831,20.2000007629395,"2018","3"
106.724996139235,-6.09499996942831,19.8999996185303,"2018","3"
