"x","y","pm2.5","year","month"
106.654996141104,-6.0549999702885,42.7999992370605,"2006","9"
106.664996140837,-6.0549999702885,34.2999992370605,"2006","9"
106.67499614057,-6.0549999702885,30,"2006","9"
106.684996140303,-6.0549999702885,43.2999992370605,"2006","9"
106.694996140036,-6.0549999702885,43,"2006","9"
106.704996139769,-6.0549999702885,42.0999984741211,"2006","9"
106.714996139502,-6.0549999702885,40.7999992370605,"2006","9"
106.984996132291,-6.0549999702885,34.0999984741211,"2006","9"
106.994996132024,-6.0549999702885,34.7000007629395,"2006","9"
106.654996141104,-6.06499997007346,42.7000007629395,"2006","9"
106.664996140837,-6.06499997007346,33.2999992370605,"2006","9"
106.67499614057,-6.06499997007346,27.7000007629395,"2006","9"
106.684996140303,-6.06499997007346,28.8999996185303,"2006","9"
106.694996140036,-6.06499997007346,43.0999984741211,"2006","9"
106.704996139769,-6.06499997007346,42.4000015258789,"2006","9"
106.714996139502,-6.06499997007346,41.2999992370605,"2006","9"
106.994996132024,-6.06499997007346,35,"2006","9"
106.654996141104,-6.07499996985841,44.5999984741211,"2006","9"
106.664996140837,-6.07499996985841,41.7999992370605,"2006","9"
106.67499614057,-6.07499996985841,37.0999984741211,"2006","9"
106.684996140303,-6.07499996985841,43.5999984741211,"2006","9"
106.694996140036,-6.07499996985841,43.2000007629395,"2006","9"
106.704996139769,-6.07499996985841,42.7999992370605,"2006","9"
106.714996139502,-6.07499996985841,41.7999992370605,"2006","9"
106.724996139235,-6.07499996985841,40.7000007629395,"2006","9"
106.734996138967,-6.07499996985841,39.2999992370605,"2006","9"
106.994996132024,-6.07499996985841,35.4000015258789,"2006","9"
106.654996141104,-6.08499996964336,44.2000007629395,"2006","9"
106.664996140837,-6.08499996964336,43.2000007629395,"2006","9"
106.67499614057,-6.08499996964336,38,"2006","9"
106.684996140303,-6.08499996964336,34.0999984741211,"2006","9"
106.694996140036,-6.08499996964336,29.6000003814697,"2006","9"
106.704996139769,-6.08499996964336,43.2000007629395,"2006","9"
106.714996139502,-6.08499996964336,42.2000007629395,"2006","9"
106.724996139235,-6.08499996964336,41.2000007629395,"2006","9"
106.734996138967,-6.08499996964336,40.2000007629395,"2006","9"
106.974996132558,-6.08499996964336,35.5999984741211,"2006","9"
106.984996132291,-6.08499996964336,36,"2006","9"
106.994996132024,-6.08499996964336,35.7999992370605,"2006","9"
106.654996141104,-6.09499996942831,44,"2006","9"
106.664996140837,-6.09499996942831,43.9000015258789,"2006","9"
106.67499614057,-6.09499996942831,41.2000007629395,"2006","9"
106.684996140303,-6.09499996942831,36.2999992370605,"2006","9"
106.694996140036,-6.09499996942831,32.5999984741211,"2006","9"
106.704996139769,-6.09499996942831,29.8999996185303,"2006","9"
106.714996139502,-6.09499996942831,42.5999984741211,"2006","9"
106.724996139235,-6.09499996942831,41.9000015258789,"2006","9"
106.734996138967,-6.09499996942831,40.9000015258789,"2006","9"
106.7449961387,-6.09499996942831,40.0999984741211,"2006","9"
106.794996137365,-6.09499996942831,35.2000007629395,"2006","9"
106.804996137098,-6.09499996942831,34.5,"2006","9"
106.814996136831,-6.09499996942831,33.7000007629395,"2006","9"
106.874996135229,-6.09499996942831,32.0999984741211,"2006","9"
106.884996134962,-6.09499996942831,33.2000007629395,"2006","9"
106.894996134694,-6.09499996942831,34.4000015258789,"2006","9"
106.904996134427,-6.09499996942831,34.5,"2006","9"
106.91499613416,-6.09499996942831,34.7000007629395,"2006","9"
106.924996133893,-6.09499996942831,30.2999992370605,"2006","9"
106.934996133626,-6.09499996942831,28.2000007629395,"2006","9"
106.944996133359,-6.09499996942831,26.8999996185303,"2006","9"
106.954996133092,-6.09499996942831,26.7000007629395,"2006","9"
106.964996132825,-6.09499996942831,26.7999992370605,"2006","9"
