"x","y","pm2.5","year","month"
106.654996141104,-6.0549999702885,33.5999984741211,"2005","9"
106.664996140837,-6.0549999702885,25.6000003814697,"2005","9"
106.67499614057,-6.0549999702885,23.5,"2005","9"
106.684996140303,-6.0549999702885,35.0999984741211,"2005","9"
106.694996140036,-6.0549999702885,34.7999992370605,"2005","9"
106.704996139769,-6.0549999702885,34.5,"2005","9"
106.714996139502,-6.0549999702885,33.7000007629395,"2005","9"
106.984996132291,-6.0549999702885,27.7000007629395,"2005","9"
106.994996132024,-6.0549999702885,28.2000007629395,"2005","9"
106.654996141104,-6.06499997007346,33.5999984741211,"2005","9"
106.664996140837,-6.06499997007346,25.2000007629395,"2005","9"
106.67499614057,-6.06499997007346,21.7999992370605,"2005","9"
106.684996140303,-6.06499997007346,23.7000007629395,"2005","9"
106.694996140036,-6.06499997007346,34.9000015258789,"2005","9"
106.704996139769,-6.06499997007346,34.5999984741211,"2005","9"
106.714996139502,-6.06499997007346,34.0999984741211,"2005","9"
106.994996132024,-6.06499997007346,27.8999996185303,"2005","9"
106.654996141104,-6.07499996985841,35.5999984741211,"2005","9"
106.664996140837,-6.07499996985841,32.4000015258789,"2005","9"
106.67499614057,-6.07499996985841,28,"2005","9"
106.684996140303,-6.07499996985841,35.5999984741211,"2005","9"
106.694996140036,-6.07499996985841,35.2000007629395,"2005","9"
106.704996139769,-6.07499996985841,34.9000015258789,"2005","9"
106.714996139502,-6.07499996985841,34.5999984741211,"2005","9"
106.724996139235,-6.07499996985841,34,"2005","9"
106.734996138967,-6.07499996985841,33.2000007629395,"2005","9"
106.994996132024,-6.07499996985841,27.8999996185303,"2005","9"
106.654996141104,-6.08499996964336,35.7999992370605,"2005","9"
106.664996140837,-6.08499996964336,34.5999984741211,"2005","9"
106.67499614057,-6.08499996964336,29,"2005","9"
106.684996140303,-6.08499996964336,26,"2005","9"
106.694996140036,-6.08499996964336,23.1000003814697,"2005","9"
106.704996139769,-6.08499996964336,35.2000007629395,"2005","9"
106.714996139502,-6.08499996964336,35,"2005","9"
106.724996139235,-6.08499996964336,34.5999984741211,"2005","9"
106.734996138967,-6.08499996964336,34,"2005","9"
106.974996132558,-6.08499996964336,26.7999992370605,"2005","9"
106.984996132291,-6.08499996964336,27.2000007629395,"2005","9"
106.994996132024,-6.08499996964336,27.6000003814697,"2005","9"
106.654996141104,-6.09499996942831,36.2999992370605,"2005","9"
106.664996140837,-6.09499996942831,35.0999984741211,"2005","9"
106.67499614057,-6.09499996942831,32.2000007629395,"2005","9"
106.684996140303,-6.09499996942831,27.5,"2005","9"
106.694996140036,-6.09499996942831,25.3999996185303,"2005","9"
106.704996139769,-6.09499996942831,23.7000007629395,"2005","9"
106.714996139502,-6.09499996942831,20.7999992370605,"2005","9"
106.724996139235,-6.09499996942831,35.0999984741211,"2005","9"
106.734996138967,-6.09499996942831,34.7000007629395,"2005","9"
106.7449961387,-6.09499996942831,34.0999984741211,"2005","9"
106.794996137365,-6.09499996942831,29.7000007629395,"2005","9"
106.804996137098,-6.09499996942831,28.5,"2005","9"
106.814996136831,-6.09499996942831,27.6000003814697,"2005","9"
106.874996135229,-6.09499996942831,24.7000007629395,"2005","9"
106.884996134962,-6.09499996942831,25,"2005","9"
106.894996134694,-6.09499996942831,25.3999996185303,"2005","9"
106.904996134427,-6.09499996942831,25.5,"2005","9"
106.91499613416,-6.09499996942831,25.6000003814697,"2005","9"
106.924996133893,-6.09499996942831,23,"2005","9"
106.934996133626,-6.09499996942831,21.3999996185303,"2005","9"
106.944996133359,-6.09499996942831,20.3999996185303,"2005","9"
106.954996133092,-6.09499996942831,21,"2005","9"
106.964996132825,-6.09499996942831,21,"2005","9"
106.974996132558,-6.09499996942831,21.2000007629395,"2005","9"
106.984996132291,-6.09499996942831,21.8999996185303,"2005","9"
106.994996132024,-6.09499996942831,21.3999996185303,"2005","9"
106.654996141104,-6.10499996921326,37,"2005","9"
106.664996140837,-6.10499996921326,36.7000007629395,"2005","9"
106.67499614057,-6.10499996921326,34.5999984741211,"2005","9"
106.684996140303,-6.10499996921326,30.3999996185303,"2005","9"
106.694996140036,-6.10499996921326,27.5,"2005","9"
106.704996139769,-6.10499996921326,25.7999992370605,"2005","9"
106.714996139502,-6.10499996921326,25.7000007629395,"2005","9"
106.724996139235,-6.10499996921326,35.5,"2005","9"
106.734996138967,-6.10499996921326,35.2999992370605,"2005","9"
106.7449961387,-6.10499996921326,34.9000015258789,"2005","9"
106.754996138433,-6.10499996921326,23,"2005","9"
106.764996138166,-6.10499996921326,20.2999992370605,"2005","9"
106.774996137899,-6.10499996921326,32.5999984741211,"2005","9"
106.784996137632,-6.10499996921326,31.6000003814697,"2005","9"
106.794996137365,-6.10499996921326,30.2000007629395,"2005","9"
106.804996137098,-6.10499996921326,28.5,"2005","9"
106.814996136831,-6.10499996921326,27.3999996185303,"2005","9"
106.834996136297,-6.10499996921326,24.7999992370605,"2005","9"
106.854996135763,-6.10499996921326,24.1000003814697,"2005","9"
106.864996135496,-6.10499996921326,24.2999992370605,"2005","9"
106.874996135229,-6.10499996921326,24.3999996185303,"2005","9"
106.884996134962,-6.10499996921326,16.7999992370605,"2005","9"
106.894996134694,-6.10499996921326,19.8999996185303,"2005","9"
106.904996134427,-6.10499996921326,20.7999992370605,"2005","9"
106.91499613416,-6.10499996921326,20.5,"2005","9"
106.924996133893,-6.10499996921326,20.8999996185303,"2005","9"
106.934996133626,-6.10499996921326,21.2999992370605,"2005","9"
106.944996133359,-6.10499996921326,19.1000003814697,"2005","9"
106.954996133092,-6.10499996921326,18.7999992370605,"2005","9"
106.964996132825,-6.10499996921326,19.2000007629395,"2005","9"
106.974996132558,-6.10499996921326,19.7000007629395,"2005","9"
106.984996132291,-6.10499996921326,20.7999992370605,"2005","9"
106.994996132024,-6.10499996921326,21.2000007629395,"2005","9"
106.654996141104,-6.11499996899821,37.2000007629395,"2005","9"
106.664996140837,-6.11499996899821,37.2999992370605,"2005","9"
106.67499614057,-6.11499996899821,36.7000007629395,"2005","9"
106.684996140303,-6.11499996899821,33.9000015258789,"2005","9"
106.694996140036,-6.11499996899821,35.4000015258789,"2005","9"
106.704996139769,-6.11499996899821,33.5,"2005","9"
106.714996139502,-6.11499996899821,28.1000003814697,"2005","9"
106.724996139235,-6.11499996899821,35.9000015258789,"2005","9"
106.734996138967,-6.11499996899821,19.5,"2005","9"
106.7449961387,-6.11499996899821,22.1000003814697,"2005","9"
106.754996138433,-6.11499996899821,35,"2005","9"
106.764996138166,-6.11499996899821,34.4000015258789,"2005","9"
106.774996137899,-6.11499996899821,33.2000007629395,"2005","9"
106.784996137632,-6.11499996899821,31.8999996185303,"2005","9"
106.794996137365,-6.11499996899821,16.7999992370605,"2005","9"
