"x","y","pm2.5","year","month"
106.654996141104,-6.0549999702885,50.7999992370605,"2019","8"
106.664996140837,-6.0549999702885,49.5999984741211,"2019","8"
106.67499614057,-6.0549999702885,48.7000007629395,"2019","8"
106.684996140303,-6.0549999702885,48.2999992370605,"2019","8"
106.694996140036,-6.0549999702885,47.7999992370605,"2019","8"
106.704996139769,-6.0549999702885,47,"2019","8"
106.714996139502,-6.0549999702885,46.2999992370605,"2019","8"
106.984996132291,-6.0549999702885,50.4000015258789,"2019","8"
106.994996132024,-6.0549999702885,50.7999992370605,"2019","8"
106.654996141104,-6.06499997007346,52,"2019","8"
106.664996140837,-6.06499997007346,50.7999992370605,"2019","8"
106.67499614057,-6.06499997007346,49.5999984741211,"2019","8"
106.684996140303,-6.06499997007346,48.7000007629395,"2019","8"
106.694996140036,-6.06499997007346,48.2999992370605,"2019","8"
106.704996139769,-6.06499997007346,47.4000015258789,"2019","8"
106.714996139502,-6.06499997007346,46.5999984741211,"2019","8"
106.994996132024,-6.06499997007346,51.0999984741211,"2019","8"
106.654996141104,-6.07499996985841,53.2999992370605,"2019","8"
106.664996140837,-6.07499996985841,51.9000015258789,"2019","8"
106.67499614057,-6.07499996985841,50.7000007629395,"2019","8"
106.684996140303,-6.07499996985841,49.2999992370605,"2019","8"
106.694996140036,-6.07499996985841,48.5999984741211,"2019","8"
106.704996139769,-6.07499996985841,47.9000015258789,"2019","8"
106.714996139502,-6.07499996985841,46.9000015258789,"2019","8"
106.724996139235,-6.07499996985841,46.0999984741211,"2019","8"
106.734996138967,-6.07499996985841,45.0999984741211,"2019","8"
106.994996132024,-6.07499996985841,51.5,"2019","8"
106.654996141104,-6.08499996964336,54.0999984741211,"2019","8"
106.664996140837,-6.08499996964336,53.0999984741211,"2019","8"
106.67499614057,-6.08499996964336,51.7999992370605,"2019","8"
106.684996140303,-6.08499996964336,50.4000015258789,"2019","8"
106.694996140036,-6.08499996964336,49,"2019","8"
106.704996139769,-6.08499996964336,48.2999992370605,"2019","8"
106.714996139502,-6.08499996964336,47.2000007629395,"2019","8"
106.724996139235,-6.08499996964336,46.2000007629395,"2019","8"
106.734996138967,-6.08499996964336,45.2000007629395,"2019","8"
106.974996132558,-6.08499996964336,50.9000015258789,"2019","8"
106.984996132291,-6.08499996964336,51.4000015258789,"2019","8"
106.994996132024,-6.08499996964336,51.9000015258789,"2019","8"
106.654996141104,-6.09499996942831,54.7000007629395,"2019","8"
106.664996140837,-6.09499996942831,54.0999984741211,"2019","8"
106.67499614057,-6.09499996942831,52.7999992370605,"2019","8"
106.684996140303,-6.09499996942831,51.5,"2019","8"
106.694996140036,-6.09499996942831,50.0999984741211,"2019","8"
106.704996139769,-6.09499996942831,48.7999992370605,"2019","8"
106.714996139502,-6.09499996942831,47.7999992370605,"2019","8"
106.724996139235,-6.09499996942831,46.5,"2019","8"
106.734996138967,-6.09499996942831,45.5,"2019","8"
106.7449961387,-6.09499996942831,44.9000015258789,"2019","8"
106.794996137365,-6.09499996942831,44.9000015258789,"2019","8"
106.804996137098,-6.09499996942831,44.9000015258789,"2019","8"
106.814996136831,-6.09499996942831,44.7999992370605,"2019","8"
106.874996135229,-6.09499996942831,47.0999984741211,"2019","8"
106.884996134962,-6.09499996942831,47.4000015258789,"2019","8"
106.894996134694,-6.09499996942831,47.7000007629395,"2019","8"
106.904996134427,-6.09499996942831,47.7999992370605,"2019","8"
106.91499613416,-6.09499996942831,48.0999984741211,"2019","8"
106.924996133893,-6.09499996942831,47.0999984741211,"2019","8"
106.934996133626,-6.09499996942831,47.7000007629395,"2019","8"
106.944996133359,-6.09499996942831,48.4000015258789,"2019","8"
